datetime,open,high,low,close,volume
2026-05-15 11:52:00,121590.0,121640.0,121105.0,121205.0,83107
2026-05-15 11:53:00,121220.0,121240.0,120955.0,121065.0,28634
2026-05-15 11:54:00,121085.0,121265.0,121020.0,121105.0,14622
2026-05-15 11:55:00,121105.0,121350.0,121070.0,121125.0,36707
2026-05-15 11:56:00,121135.0,121150.0,120720.0,120765.0,47861
2026-05-15 11:57:00,120735.0,120800.0,120580.0,120625.0,27422
2026-05-15 11:58:00,120620.0,120680.0,120485.0,120655.0,35178
2026-05-15 11:59:00,120670.0,120790.0,120555.0,120745.0,25255
2026-05-15 12:00:00,120740.0,120895.0,120605.0,120625.0,92210
2026-05-15 12:01:00,120650.0,120685.0,120505.0,120595.0,19122
2026-05-15 12:02:00,120560.0,120600.0,120440.0,120460.0,25189
2026-05-15 12:03:00,120470.0,120640.0,120400.0,120605.0,13036
2026-05-15 12:04:00,120570.0,120675.0,120380.0,120410.0,17818
2026-05-15 12:05:00,120410.0,120780.0,120400.0,120685.0,30312
2026-05-15 12:06:00,120635.0,120650.0,120350.0,120420.0,32952
2026-05-15 12:07:00,120425.0,120460.0,120220.0,120315.0,42940
2026-05-15 12:08:00,120315.0,120430.0,120270.0,120300.0,16579
2026-05-15 12:09:00,120305.0,120420.0,120280.0,120330.0,8926
2026-05-15 12:10:00,120325.0,120700.0,120325.0,120510.0,54506
2026-05-15 12:11:00,120525.0,120620.0,120400.0,120445.0,19988
2026-05-15 12:12:00,120445.0,120540.0,120350.0,120440.0,32961
2026-05-15 12:13:00,120440.0,120545.0,120420.0,120460.0,11949
2026-05-15 12:14:00,120460.0,120460.0,120350.0,120420.0,11056
2026-05-15 12:15:00,120420.0,120460.0,120205.0,120245.0,25105
2026-05-15 12:16:00,120245.0,120330.0,120055.0,120330.0,54655
2026-05-15 12:17:00,120335.0,120585.0,120300.0,120475.0,35269
2026-05-15 12:18:00,120485.0,120670.0,120445.0,120545.0,28505
2026-05-15 12:19:00,120555.0,120565.0,120305.0,120465.0,19675
2026-05-15 12:20:00,120465.0,120480.0,120120.0,120120.0,14266
2026-05-15 12:21:00,120125.0,120295.0,120120.0,120230.0,19497
2026-05-15 12:22:00,120235.0,120460.0,120135.0,120360.0,51153
2026-05-15 12:23:00,120357.0,120405.0,120200.0,120355.0,17334
2026-05-15 12:24:00,120365.0,120375.0,120200.0,120255.0,7969
2026-05-15 12:25:00,120255.0,120455.0,120200.0,120420.0,31656
2026-05-15 12:26:00,120420.0,120420.0,120265.0,120330.0,7436
2026-05-15 12:27:00,120330.0,120385.0,120290.0,120327.0,6486
2026-05-15 12:28:00,120327.0,120375.0,120170.0,120270.0,31173
2026-05-15 12:29:00,120275.0,120295.0,120185.0,120225.0,18778
2026-05-15 12:30:00,120225.0,120350.0,120160.0,120350.0,49872
2026-05-15 12:31:00,120300.0,120355.0,120145.0,120220.0,23706
2026-05-15 12:32:00,120205.0,120295.0,120155.0,120210.0,11182
2026-05-15 12:33:00,120230.0,120245.0,120040.0,120150.0,41901
2026-05-15 12:34:00,120150.0,120150.0,119985.0,120045.0,77370
2026-05-15 12:35:00,120035.0,120095.0,119985.0,120045.0,16094
2026-05-15 12:36:00,120040.0,120365.0,120015.0,120325.0,57157
2026-05-15 12:37:00,120325.0,120500.0,120170.0,120500.0,42205
2026-05-15 12:38:00,120500.0,120645.0,120420.0,120565.0,24463
2026-05-15 12:39:00,120550.0,120630.0,120370.0,120595.0,23193
2026-05-15 12:40:00,120595.0,120930.0,120585.0,120810.0,36437
2026-05-15 12:41:00,120810.0,121000.0,120790.0,120890.0,32496
2026-05-15 12:42:00,120875.0,120965.0,120815.0,120915.0,24906
2026-05-15 12:43:00,120920.0,120930.0,120700.0,120735.0,30088
2026-05-15 12:44:00,120725.0,120735.0,120510.0,120530.0,18754
2026-05-15 12:45:00,120535.0,120740.0,120475.0,120740.0,50682
2026-05-15 12:46:00,120740.0,120860.0,120620.0,120650.0,36263
2026-05-15 12:47:00,120670.0,120845.0,120630.0,120790.0,44803
2026-05-15 12:48:00,120790.0,121000.0,120775.0,120935.0,99481
2026-05-15 12:49:00,120945.0,120945.0,120770.0,120860.0,37697
2026-05-15 12:50:00,120880.0,120920.0,120780.0,120835.0,63393
2026-05-15 12:51:00,120805.0,120950.0,120785.0,120800.0,26831
2026-05-15 12:52:00,120800.0,120800.0,120520.0,120625.0,80558
2026-05-15 12:53:00,120600.0,120675.0,120525.0,120620.0,25201
2026-05-15 12:54:00,120660.0,120735.0,120545.0,120690.0,33394
2026-05-15 12:55:00,120690.0,120775.0,120650.0,120695.0,35914
2026-05-15 12:56:00,120695.0,120825.0,120565.0,120825.0,45902
2026-05-15 12:57:00,120820.0,120915.0,120585.0,120615.0,36347
2026-05-15 12:58:00,120615.0,120615.0,120410.0,120485.0,47384
2026-05-15 12:59:00,120485.0,120500.0,120250.0,120315.0,36052
2026-05-15 13:00:00,120315.0,120345.0,120115.0,120250.0,46857
2026-05-15 13:01:00,120250.0,120250.0,120140.0,120235.0,37167
2026-05-15 13:02:00,120220.0,120235.0,120075.0,120110.0,43239
2026-05-15 13:03:00,120095.0,120120.0,119995.0,120075.0,68635
2026-05-15 13:04:00,120075.0,120150.0,119975.0,119990.0,32648
2026-05-15 13:05:00,119995.0,120270.0,119960.0,120252.0,45197
2026-05-15 13:06:00,120260.0,120315.0,120075.0,120245.0,81565
2026-05-15 13:07:00,120240.0,120330.0,120115.0,120130.0,48299
2026-05-15 13:08:00,120155.0,120155.0,119990.0,120005.0,46280
2026-05-15 13:09:00,120000.0,120015.0,119920.0,119955.0,37579
2026-05-15 13:10:00,119975.0,119980.0,119870.0,119880.0,44769
2026-05-15 13:11:00,119880.0,119900.0,119800.0,119835.0,40993
2026-05-15 13:12:00,119835.0,119865.0,119720.0,119735.0,43028
2026-05-15 13:13:00,119740.0,119810.0,119635.0,119800.0,47339
2026-05-15 13:14:00,119805.0,119860.0,119700.0,119797.0,39795
2026-05-15 13:15:00,119800.0,119855.0,119715.0,119815.0,32757
2026-05-15 13:16:00,119810.0,119825.0,119610.0,119625.0,42066
2026-05-15 13:17:00,119655.0,119690.0,119505.0,119525.0,83602
2026-05-15 13:18:00,119515.0,119555.0,119375.0,119405.0,78461
2026-05-15 13:19:00,119405.0,119415.0,119280.0,119300.0,64361
2026-05-15 13:20:00,119300.0,119380.0,119235.0,119380.0,45397
2026-05-15 13:21:00,119380.0,119390.0,119170.0,119230.0,43444
2026-05-15 13:22:00,119230.0,119280.0,119000.0,119010.0,60797
2026-05-15 13:23:00,119000.0,119140.0,118945.0,119020.0,125942
2026-05-15 13:24:00,119030.0,119095.0,118900.0,119030.0,73234
2026-05-15 13:25:00,119030.0,119450.0,118990.0,119205.0,265652
2026-05-15 13:26:00,119195.0,119215.0,118760.0,118790.0,112175
2026-05-15 13:27:00,118775.0,118980.0,118750.0,118750.0,167352
2026-05-15 13:28:00,118765.0,119235.0,118660.0,119180.0,110208
2026-05-15 13:29:00,119140.0,119380.0,119025.0,119060.0,99508
2026-05-15 13:30:00,119060.0,119060.0,118730.0,118900.0,69304
2026-05-15 13:31:00,118875.0,118900.0,118650.0,118720.0,73990
2026-05-15 13:32:00,118705.0,118860.0,118605.0,118850.0,67581
2026-05-15 13:33:00,118845.0,119050.0,118560.0,118610.0,179073
2026-05-15 13:34:00,118615.0,119160.0,118505.0,119115.0,174223
2026-05-15 13:35:00,119125.0,119420.0,118960.0,119050.0,284681
2026-05-15 13:36:00,119045.0,119460.0,118855.0,119025.0,184819
2026-05-15 13:37:00,119030.0,119275.0,118820.0,119275.0,103145
2026-05-15 13:38:00,119255.0,119410.0,119005.0,119100.0,107371
2026-05-15 13:39:00,119080.0,119385.0,118950.0,119325.0,173726
2026-05-15 13:40:00,119325.0,119475.0,119230.0,119360.0,72684
2026-05-15 13:41:00,119370.0,119780.0,119350.0,119530.0,87669
2026-05-15 13:42:00,119515.0,119515.0,119265.0,119370.0,102137
2026-05-15 13:43:00,119340.0,119370.0,119030.0,119080.0,38110
2026-05-15 13:44:00,119070.0,119095.0,118800.0,118920.0,117876
2026-05-15 13:45:00,118937.0,118970.0,118780.0,118905.0,98788
2026-05-15 13:46:00,118910.0,118995.0,118765.0,118915.0,60370
2026-05-15 13:47:00,118935.0,118955.0,118690.0,118690.0,29343
2026-05-15 13:48:00,118690.0,118700.0,118425.0,118605.0,86051
2026-05-15 13:49:00,118605.0,118615.0,118255.0,118370.0,93772
2026-05-15 13:50:00,118370.0,118470.0,118310.0,118425.0,58307
2026-05-15 13:51:00,118470.0,118470.0,118270.0,118320.0,49022
2026-05-15 13:52:00,118330.0,118405.0,118180.0,118215.0,54379
2026-05-15 13:53:00,118215.0,118380.0,118115.0,118140.0,69988
2026-05-15 13:54:00,118140.0,118200.0,118000.0,118160.0,100333
2026-05-15 13:55:00,118160.0,118185.0,117970.0,117975.0,46834
2026-05-15 13:56:00,117975.0,118055.0,117850.0,117885.0,50907
2026-05-15 13:57:00,117885.0,117940.0,117820.0,117910.0,53443
2026-05-15 13:58:00,117900.0,118100.0,117765.0,118010.0,131697
2026-05-15 13:59:00,118010.0,118020.0,117700.0,117825.0,88931
2026-05-15 14:00:00,117825.0,117990.0,117455.0,117485.0,109801
2026-05-15 14:01:00,117485.0,117830.0,117400.0,117805.0,125581
2026-05-15 14:02:00,117800.0,117825.0,117550.0,117565.0,71169
2026-05-15 14:03:00,117550.0,117725.0,117430.0,117565.0,64233
2026-05-15 14:04:00,117570.0,117695.0,117390.0,117600.0,82427
2026-05-15 14:05:00,117595.0,117880.0,117400.0,117880.0,74890
2026-05-15 14:06:00,117875.0,117935.0,117680.0,117855.0,50530
2026-05-15 14:07:00,117855.0,117970.0,117525.0,117780.0,53962
2026-05-15 14:08:00,117810.0,117850.0,117600.0,117805.0,48702
2026-05-15 14:09:00,117810.0,117980.0,117770.0,117890.0,43939
2026-05-15 14:10:00,117910.0,117995.0,117655.0,117885.0,47650
2026-05-15 14:11:00,117855.0,118225.0,117855.0,118200.0,59650
2026-05-15 14:12:00,118180.0,118340.0,118090.0,118295.0,57219
2026-05-15 14:13:00,118295.0,118595.0,118245.0,118575.0,79860
2026-05-15 14:14:00,118575.0,118575.0,118430.0,118555.0,76844
2026-05-15 14:15:00,118555.0,118845.0,118450.0,118820.0,102016
2026-05-15 14:16:00,118970.0,119050.0,118645.0,118805.0,67500
2026-05-15 14:17:00,118770.0,118805.0,118750.0,118795.0,2717
2026-05-15 14:18:00,118425.0,118450.0,118360.0,118390.0,16196
2026-05-15 14:19:00,118135.0,118365.0,118055.0,118300.0,53048
2026-05-15 14:20:00,118300.0,118640.0,118220.0,118560.0,59485
2026-05-15 14:21:00,118590.0,118695.0,118280.0,118325.0,85469
2026-05-15 14:22:00,118285.0,118335.0,118025.0,118100.0,75330
2026-05-15 14:23:00,118130.0,118150.0,117950.0,118040.0,90256
2026-05-15 14:24:00,118040.0,118100.0,117945.0,117960.0,40651
2026-05-15 14:25:00,117960.0,118135.0,117905.0,118035.0,51918
2026-05-15 14:26:00,118035.0,118035.0,117695.0,117795.0,59661
2026-05-15 14:27:00,117800.0,117830.0,117620.0,117740.0,45842
2026-05-15 14:28:00,117740.0,117815.0,117600.0,117665.0,35326
2026-05-15 14:29:00,117660.0,117770.0,117555.0,117620.0,31479
2026-05-15 14:30:00,117590.0,117625.0,117305.0,117350.0,62573
2026-05-15 14:31:00,117340.0,117340.0,117115.0,117130.0,78827
2026-05-15 14:32:00,117135.0,117135.0,116895.0,116940.0,116714
2026-05-15 14:33:00,116940.0,116985.0,116765.0,116825.0,31547
2026-05-15 14:34:00,116740.0,116900.0,116580.0,116590.0,107981
2026-05-15 14:35:00,116590.0,117010.0,116570.0,116885.0,240074
2026-05-15 14:36:00,116725.0,116990.0,116580.0,116965.0,213026
2026-05-15 14:37:00,116985.0,117100.0,116715.0,116800.0,56571
2026-05-15 14:38:00,116770.0,116800.0,116700.0,116755.0,5545
2026-05-15 14:39:00,116770.0,116790.0,116465.0,116465.0,68917
2026-05-15 14:40:00,116470.0,116705.0,116435.0,116660.0,92736
2026-05-15 14:41:00,116675.0,116720.0,116545.0,116585.0,71448
2026-05-15 14:42:00,116560.0,116685.0,116315.0,116330.0,87758
2026-05-15 14:43:00,116330.0,116330.0,116300.0,116330.0,5487
2026-05-15 14:44:00,116355.0,116425.0,116290.0,116325.0,37429
2026-05-15 14:45:00,116275.0,116315.0,115930.0,116100.0,149139
2026-05-15 14:46:00,116085.0,116455.0,116080.0,116245.0,140629
2026-05-15 14:47:00,116245.0,116290.0,115935.0,116095.0,83696
2026-05-15 14:48:00,116085.0,116285.0,116040.0,116110.0,41304
2026-05-15 14:49:00,116150.0,116255.0,115975.0,116000.0,105491
2026-05-15 14:50:00,115975.0,116290.0,115850.0,116290.0,138511
2026-05-15 14:51:00,116290.0,116470.0,116110.0,116405.0,136189
2026-05-15 14:52:00,116435.0,116500.0,116005.0,116085.0,157189
2026-05-15 14:53:00,116130.0,116200.0,115990.0,116055.0,86421
2026-05-15 14:54:00,116040.0,116040.0,115830.0,115890.0,110045
2026-05-15 14:55:00,115950.0,116060.0,115820.0,115995.0,75996
2026-05-15 14:56:00,115995.0,116005.0,115780.0,115790.0,62183
2026-05-15 14:57:00,115795.0,115820.0,115555.0,115710.0,82901
2026-05-15 14:58:00,115720.0,115725.0,115475.0,115570.0,106436
2026-05-15 14:59:00,115560.0,115590.0,115380.0,115430.0,116227
2026-05-15 15:00:00,115430.0,115620.0,115240.0,115320.0,144730
2026-05-15 15:01:00,115385.0,115465.0,115150.0,115270.0,116707
2026-05-15 15:02:00,115270.0,115285.0,115100.0,115165.0,99204
2026-05-15 15:03:00,115165.0,115230.0,115100.0,115135.0,71140
2026-05-15 15:04:00,115130.0,115740.0,115095.0,115720.0,137468
2026-05-15 15:05:00,115745.0,116315.0,115565.0,116115.0,215391
2026-05-15 15:06:00,116150.0,116300.0,115925.0,116110.0,121637
2026-05-15 15:07:00,116120.0,116525.0,116100.0,116470.0,113324
2026-05-15 15:08:00,116470.0,116520.0,116185.0,116505.0,82116
2026-05-15 15:09:00,116502.0,116520.0,116375.0,116520.0,65276
2026-05-15 15:10:00,116520.0,116520.0,116230.0,116235.0,117998
2026-05-15 15:11:00,116235.0,116305.0,115920.0,115965.0,90900
2026-05-15 15:12:00,116000.0,116095.0,115925.0,115965.0,53260
2026-05-15 15:13:00,115910.0,115975.0,115800.0,115930.0,93112
2026-05-15 15:14:00,116060.0,116420.0,116045.0,116390.0,185543
2026-05-15 15:15:00,116395.0,116695.0,116390.0,116640.0,202779
2026-05-15 15:16:00,116650.0,117075.0,116640.0,117055.0,252032
2026-05-15 15:17:00,117055.0,117330.0,117025.0,117295.0,163558
2026-05-15 15:18:00,117290.0,117395.0,117245.0,117360.0,93376
2026-05-15 15:19:00,117380.0,117400.0,117240.0,117255.0,80337
2026-05-15 15:20:00,117380.0,117400.0,117200.0,117220.0,85207
2026-05-15 15:22:00,117380.0,117400.0,117200.0,117220.0,85207
2026-05-15 15:24:00,117380.0,117400.0,117200.0,117220.0,85207
2026-05-15 15:30:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 15:32:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 15:37:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 15:40:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 15:41:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 15:45:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 15:47:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 15:48:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 15:54:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 15:58:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 16:01:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 16:06:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 16:10:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 16:14:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 16:16:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 16:17:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 16:45:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 16:46:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:12:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:18:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:19:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:22:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:23:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:25:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:26:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:27:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:41:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:43:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:45:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:47:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:48:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:51:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:52:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:54:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:55:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 18:56:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:10:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:12:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:14:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:16:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:17:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:20:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:21:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:23:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:24:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:25:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:39:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:41:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:43:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:45:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:46:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:49:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:50:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:52:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:53:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 19:54:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:08:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:10:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:12:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:14:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:15:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:18:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:19:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:21:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:22:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:23:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:37:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:39:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:41:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:43:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:44:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:47:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:48:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:50:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:51:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 20:52:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:06:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:08:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:10:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:12:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:13:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:16:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:17:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:19:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:20:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:21:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:35:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:37:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:39:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:41:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:42:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:45:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:46:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:48:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:49:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 21:50:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:04:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:06:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:08:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:10:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:11:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:14:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:15:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:17:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:18:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:19:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:33:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:35:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:37:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:39:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:40:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:43:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:44:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:46:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:47:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 22:48:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 23:04:00,117200.0,117200.0,117200.0,117200.0,169083
2026-05-15 23:06:00,117200.0,117200.0,117200.0,117200.0,169083
